artist_all,artist_base,rank,song,year,artist_featured,song_clean,artist_clean,lyrics,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,time_signature,valence,duration_min,num_words,words_per_sec,num_uniq_words,decade,uniq_ratio,artist,link,text,id,type,uri,track_href,analysis_url,duration_ms,violence_content_count,violence_avg_severity,drug_content_count,drug_avg_severity,hate_speech_content_count,hate_speech_avg_severity,profanity_content_count,profanity_avg_severity,mental_slurs_content_count,mental_slurs_avg_severity,religious_slurs_content_count,religious_slurs_avg_severity,racial_slurs_content_count,racial_slurs_avg_severity,sexual_content_content_count,sexual_content_avg_severity
Here we go again my friend,  
deep into my twisted brain  
I think I'm losing it again  
  
La-La-La  
I'm digging for Lucy dear  
La-La-La  
I've had it up to here  
  
Lucy Lucy I am here, Lucy Lucy don't you fear  
I will get you out of there, so you can breathe again  
You can't sleep forever dear  
Come to daddy  
  
Up Up Up from the grave  
Up Up Up from the grave  
Up Up Up from the grave  
Up Up Up from the grave  
  
Here we go again my friend,  
deep into my twisted brain  
I think I'm losing it again  
  
La-La-La  
Tell me what you see  
La-La-La  
Tell me how it makes you feel  
  
When I sing so nicely to you Lu-you-cy

",59QcmgJxJoLbipLbyX0k6e,audio_features,spotify:track:59QcmgJxJoLbipLbyX0k6e,https://api.spotify.com/v1/tracks/59QcmgJxJoLbipLbyX0k6e,https://api.spotify.com/v1/audio-analysis/59QcmgJxJoLbipLbyX0k6e,198440.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Sanity,,,,,,0.764,0.413,0.128,0.0,0.000814,8.0,0.884,-21.624,1.0,,,0.0764,101.189,4.0,0.427,,,,,,,Phish,/p/phish/sanity_20286345.html,"Sanity never came my way  
(Came his way)  
Sanity never came my way  
(His way)  
I don't know what I'll do today  
(Way)  
'Cause sanity never came my way  
Lost my mind just a couple of times  
(Lost his mind)  
Lost my mind just a couple of times  
(His mind)  
You can spend your nickels, spend you dimes  
(Mind)  
But I lost my mind just a  
You can trespass anywhere  
(Anywhere)  
You can trespass anywhere  
(Anywhere)  
But when you go you'd better beware  
(Where)  
'Cause you can trespass anywhere  
I forgot the rules I forgot my pride  
(His pride)  
But now I need a place to hide  
(Pride)  
I forgot the rules I forgot my pride  
(Pride)  
But now I need a place to hide  
The stars in the sky are very bright  
(Stars are bright)  
The stars in the sky are very bright  
(Stars are bright)  
The stars they really suck tonight  
(Stars suck)  
The stars in the sky are very bright  
And I don't care if the world explodes  
(World explodes)  
I don't care if the world explodes  
(Explodes)  
You can save the wales, you can save the toads  
(Toads)  
But I don't care if the  
Sanity never came my way  
(Came his way)  
Sanity never came my way  
(His way)  
I don't know what I'll do today  
(Way)  
'Cause sanity never came my way  
Lost my mind just a couple of times  
(Lost his mind)  
Lost my mind just a couple of times  
(Mind)  

",3eiCVzBm23nJby0Q8jcRAs,audio_features,spotify:track:3eiCVzBm23nJby0Q8jcRAs,https://api.spotify.com/v1/tracks/3eiCVzBm23nJby0Q8jcRAs,https://api.spotify.com/v1/audio-analysis/3eiCVzBm23nJby0Q8jcRAs,506067.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Everybody Get Dangerous,,,,,,0.00798,0.408,0.948,0.0,0.000919,8.0,0.122,-6.788,1.0,,,0.081,105.605,4.0,0.319,,,,,,,Weezer,/w/weezer/everybody+get+dangerous_20740578.html,"When I was younger  
I used to go and tip cows for fun, yeah  
Actually I didn't do that  
Cause I didn't want the cow to be sad  
But some of my friends did  
They were all just a little bit wicked  
They'd blow up mail boxes  
With a baseball bat  
Go for direct hits  
  
I know how to win you can forget it  
They throw rotten eggs into traffic  
Toilet paper the fences  
Throw the tables, chairs, and the benches  
After practice  
Sometimes we would break into mad fits  
Causin' damage  
(Burnin' amplifiers and mic stands)  
  
[Chorus]  
Everybody get dangerous  
Everybody get dangerous (Boo yah!)  
Everybody get dangerous  
Everybody get dangerous (Boo yah!)  
Everybody get dangerous  
Everybody get dangerous (Boo yah!)  
Everybody get dangerous  
Everybody get dangerous  
  
I've got a confession  
That I will make if you will listen  
Late in the nighttimes  
We'd drive around with hairspray and sharp knives  
Lookin' for road kills  
Lightin' things on fire for cheap thrills  
Stab the corpses  
And lick the knives like we're evil forces  
  
Hockey games on frozen ponds  
No safety pads were ever put on  
Drivin' home on country roads  
Sixty-five in a twenty-five zone  
In my parents Tercel  
How did we survive so well  
Throw the keys and the wheel locked up  
I almost killed every one us  
  
[Chorus]  
  
There must be  
A guardian angel  
Or some kind of destiny we have  
Cause we should have died  
A long time ago  
The way that we were livin' in our paths  
  
What will we say when our kids come to us  
And ask, with a smile on their face,  
""Hey Dad, my friend's got some new ninja swords!  
Is it cool if we slash up his place?""  
Hey  
Hey  
Hey (""Is it cool if we slash up his place?"")  
And get dangerous  
  
[Chorus]

",5UxkHbaiPuO5NsBX0nkVjm,audio_features,spotify:track:5UxkHbaiPuO5NsBX0nkVjm,https://api.spotify.com/v1/tracks/5UxkHbaiPuO5NsBX0nkVjm,https://api.spotify.com/v1/audio-analysis/5UxkHbaiPuO5NsBX0nkVjm,242760.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Journey To The Center Of Your Heart,,,,,,0.0181,0.779,0.833,0.0,0.056,9.0,0.369,-12.733,1.0,,,0.0286,119.615,4.0,0.974,,,,,,,Donna Summer,/d/donna+summer/journey+to+the+center+of+your+heart_20802553.html,"Take me on a journey  
On a journey to the centre of you heart  
Let me make the journey  
want to journey to the centre of your heart  
I want to go, i want to go  
Oh let me go, i want to go  
Baby want to travel  
want to travel 'cross the borders of your mind  
Baby want to travel  
want to travel 'cross the borders of your mind  
I want to go, please let me go  
I want to go, please let me go  
Take me on a journey  
On a journey to the bottom of your soul  
Take me on a journey  
On a journey to the bottom of your soul  
I want to go, oh let me go  
I want to go, oh let me go  
Baby want to travel  
want to travel 'cross the borders of your mind  
Baby want to travel  
want to travel 'cross the borders of your mind  
I want to go, oh let me go  
I want to go, oh let me go  
Take me on a journey  
On a journey to the centre of your heart  
Let me make the journey  
want to journey to the centre of your heart  
I want to go, i want to go  
Oh let me go , i want to go

",1zGlZ52vdGkEIfwFFllGNC,audio_features,spotify:track:1zGlZ52vdGkEIfwFFllGNC,https://api.spotify.com/v1/tracks/1zGlZ52vdGkEIfwFFllGNC,https://api.spotify.com/v1/audio-analysis/1zGlZ52vdGkEIfwFFllGNC,276533.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Many A Fine A Lady,,,,,,0.706,0.459,0.279,0.0,0.0,4.0,0.173,-12.339,1.0,,,0.0292,94.93,3.0,0.297,,,,,,,Townes Van Zandt,/t/townes+van+zandt/many+a+fine+a+lady_20139893.html,"[Chorus:]  
It's many a fine lady has laid down beside me  
With their flesh made of velvet and their eyes made of rain  
Some tried to hold me, to hurt me, to hide me  
Some turned away, not to look back again  
  
One stood among them, I remember most clearly  
Her sorrows were heavy, and her laughter was slow  
I courted her gently, for I loved her most dearly  
And I came her majestic reflections to know  
  
Her words, like the mountain, stood lonely and lofty  
With her face like a daydream and her hair like the shawl  
Worn by a mourner, who steals away softly  
From those that would have him mourn nothing at all  
  
Endlessly sorrow rode high on the north wind  
Slashing and slicing to take him his toll  
Endlessly creatures of darkness were cutting  
Their paths through the walls that shelter the soul  
  
No longer gypsy-like sadness unending  
Her eyes - they lie hollow and her face petrified  
Some will go laughing and others condemning  
But who there among you could have told her goodbye?  
  
[Chorus]

",6hS8sjojXv7kEQa0fRLGJP,audio_features,spotify:track:6hS8sjojXv7kEQa0fRLGJP,https://api.spotify.com/v1/tracks/6hS8sjojXv7kEQa0fRLGJP,https://api.spotify.com/v1/audio-analysis/6hS8sjojXv7kEQa0fRLGJP,233027.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Love Or Something Like It,,,,,,0.107,0.868,0.275,0.0,1.3e-05,5.0,0.0819,-20.499,1.0,,,0.0984,132.522,4.0,0.909,,,,,,,Kenny Rogers,/k/kenny+rogers/love+or+something+like+it_20249783.html,"Show me a bar with a good lookin woman  
Then just get out of my way  
Show me the jukebox, I'll tell you a song you should play  
Sooner a later a few shots of bourbon  
And I'll think of somethin to say  
Whoa, I can take her or leave her  
But I like to take her away  
  
Liquor and music, a good combination  
If you've got love on the brain  
I never knew two women who acted the same  
Some want a drink first  
And some want to just sit and talk  
Whoa, oh, it's two in the morning  
I'm running and she wants to walk  
  
Something's got a hold on me  
It's cheap but it ain' free  
Love or somethin like it's got a hold on me  
  
That's when I asked her  
My place or your place  
I hope I'm not out of line  
I asked the wrong thing  
But just the right woman this time  
Cause she knew a hotel  
She even had a name we could sign  
Whoa, oh, the cheaper the grapes are  
The sweeter the taste of the wine  
  
Something's got a hold on me  
It's cheap but it ain' free  
Love or somethin like it's got a hold on me  
  
Something's got a hold on me  
It's cheap but it ain't free  
Love or somethin like it's got a hold on me  
Love or somethin damn near like it's got a hold on me

",3YaasPvn6VQu4qSmprGAWz,audio_features,spotify:track:3YaasPvn6VQu4qSmprGAWz,https://api.spotify.com/v1/tracks/3YaasPvn6VQu4qSmprGAWz,https://api.spotify.com/v1/audio-analysis/3YaasPvn6VQu4qSmprGAWz,174987.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Black Eyed Girl,,,,,,0.000825,0.355,0.616,0.0,0.0973,9.0,0.122,-8.562,1.0,,,0.0367,101.42,4.0,0.155,,,,,,,Bob Seger,/b/bob+seger/black+eyed+girl_20155000.html,"Once had a woman I used to watch her walk  
Said I once had a woman I used to watch her talk  
Yes I once had a woman in my heart in my mind  
You know the kind  
Once saw my woman with another man  
Once saw my woman take a hold of his hand  
Said I once saw my woman in my heart in my mind  
Ooh Lord she was a mean kind  
She was a good woman yeah  
Nothing wrong with her  
A little bit wild but all right  
Now I'm older  
I'm real good at tellin lies  
But I'll never forget her no no  
Even in my heart even in my mind  
Black eyed girl of mine  
She was a black eyed girl of mine  
Shes so good  
She's still free comin after you  
Yeah

",4ucIaXspEZYGKFAMLT0ApC,audio_features,spotify:track:4ucIaXspEZYGKFAMLT0ApC,https://api.spotify.com/v1/tracks/4ucIaXspEZYGKFAMLT0ApC,https://api.spotify.com/v1/audio-analysis/4ucIaXspEZYGKFAMLT0ApC,393853.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Jesus Doesn't Want Me For A Sunbeam,,,,,,0.0638,0.51,0.641,0.0,3.65e-06,8.0,0.272,-10.312,1.0,,,0.0812,113.646,4.0,0.295,,,,,,,Nirvana,/n/nirvana/jesus+doesnt+want+me+for+a+sunbeam_20101128.html,"Jesus, don't want me for a sunbeam  
Sunbeams are never made like me  
  
Don't expect me to cry,  
For all the reasons you had to die  
Don't ever ask your love of me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me  
  
Jesus, don't want me for a sunbeam  
Sunbeams are never made like me  
  
Don't expect me to cry,  
For all the reasons you had to die  
Don't ever ask your love of me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me  
  
Jesus, don't want me for a sunbeam  
Sunbeams are never made like me  
Don't expect me to cry,  
For all the reasons you had to die  
Don't ever ask your love of me  
  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die  
Don't expect me to cry  
Don't expect me to lie  
Don't expect me to die for me

",7oBazz4xCO7Ul3MJHhKy0Q,audio_features,spotify:track:7oBazz4xCO7Ul3MJHhKy0Q,https://api.spotify.com/v1/tracks/7oBazz4xCO7Ul3MJHhKy0Q,https://api.spotify.com/v1/audio-analysis/7oBazz4xCO7Ul3MJHhKy0Q,277267.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Could This Be Love,,,,,,0.476,0.674,0.487,0.0,0.000431,11.0,0.143,-9.852,0.0,,,0.0451,78.006,4.0,0.456,,,,,,,Jennifer Lopez,/j/jennifer+lopez/could+this+be+love_20070462.html,"If you only knew  
What I've been going through  
Waiting and wanting you  
Could this be love  
How, tell me how will I know  
Will my heart make me believe it so  
Or can I trust the way I feel  
If you could read my mind  
You see how hard I've tried  
Still I can't decide  
  
[Chorus]  
If you only knew  
What I've been going through  
Waiting and wanting you  
Could this be love  
Oh, tell me could this be love  
  
Do you know if it's true  
That real love lasts a lifetime  
Does it shine like the stars up in the sky  
And do you know if you can fall for  
Just a moment  
Is a moment for all time  
Why, why am I so unsure  
Is that love knocking at my door  
Or the sound of my beating heart  
If you could read my mind  
You know I just can't hide  
What I feel inside  
  
[Chorus]  
  
Oh, tell me could this be love

",62bPmL0m6lrcNx0KLXuGKB,audio_features,spotify:track:62bPmL0m6lrcNx0KLXuGKB,https://api.spotify.com/v1/tracks/62bPmL0m6lrcNx0KLXuGKB,https://api.spotify.com/v1/audio-analysis/62bPmL0m6lrcNx0KLXuGKB,264627.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,1 2 3,,,,,,0.114,0.449,0.806,0.0,0.0,4.0,0.135,-4.812,0.0,,,0.0312,126.625,4.0,0.404,,,,,,,Indigo Girls,/i/indigo+girls/123_20067308.html,"From the bowery to the brimstone, I tried to find your heart.  
With drugs of initiation, bottom of the barrel that drops.  
I understand your causes, sympathize the motivation.  
But all the details of this war are just self-infatuation.  
  
1 2 3  
Nothings for free  
4 5 6  
Pick up the sticks and go home.  
Manic blood runs thick my friend, are you looking for a clean escape?  
What's left when the locks have all been broken, young children of authority?  
How long can you be agile, dancing between the alter and the mercy seat?  
Here's a chance to make a choice, are you aware of the fire beneath your feet?  
  
1 2 3  
Nothings for free  
4 5 6  
Pick up the sticks and go home.  
The basement lies within us, the fear comes through the door  
There's nothing left between us, the fear becomes a roar.  
Once that wheel is in motion, don't you lose what you have found.  
I'm talking about that burning wheel of tongues, everything that makes it go  
around.  
We're all born in the devil's scorn, they want to see you die.  
Are you true? Everything they say is a lie.  
  
1 2 3  
Nothings for free  
4 5 6  
Pick up the sticks and go home

",0TTolJkhdwfQjMU3gFFjz0,audio_features,spotify:track:0TTolJkhdwfQjMU3gFFjz0,https://api.spotify.com/v1/tracks/0TTolJkhdwfQjMU3gFFjz0,https://api.spotify.com/v1/audio-analysis/0TTolJkhdwfQjMU3gFFjz0,252560.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,It's Growing,,,,,,0.656,0.477,0.525,0.0,7.79e-06,5.0,0.182,-11.233,1.0,,,0.0359,105.642,4.0,0.783,,,,,,,The Temptations,/t/temptations/its+growing_20314161.html,"Like a snowball rolling down the side of a snow covered hill, it's growing.  
Like the size of a fish that the man claims broke his reel, it's growing.  
Like a rosebud blooming in the warm of the summer sun, it's growing.  
Like the tale by the time it's been told by more than one, woo, it's growing.  
  
Everyday it grows a little more than it was the day before.  
My love for you just grows and grows.  
Oh, how it grows and it grows.  
And where it's gonna stop I'm sure, nobody knows.  
  
(Hey, hey, hey, nobody knows)  
How it grows, and it grows, and it grows.  
(Nobody knows) Woo, yeah, yeah, yeah, yeah  
(Nobody knows, it grows, it grows, where is it gonna stop)  
  
Woo, like a need in a guy to see his girl.  
When she's gone away, it's growing.  
Like the sadness in his little heart  
When he knows that she's gone to stay, woo, it growing.  
  
Everyday it grows a little more than it was the day before.  
My love for you just grows and grows.  
Oh, how it grows and it grows.  
And where it's gonna stop I'm sure, nobody knows.  
